bus,lat,lon,carrier,capacity_mw,sub_id,sub_name,eia_plant_code,match_quality
13296,25.9131,-97.5214,gas,45.0,1476,BROWNSVILLE 4,3559.0,matched_fuel
13296,25.9131,-97.5214,gas,20.0,1476,BROWNSVILLE 4,3559.0,matched_fuel
13296,25.9131,-97.5214,gas,42.0,1476,BROWNSVILLE 4,3559.0,matched_fuel
13298,28.69954,-100.40353,battery,102.6,1477,EAGLE PASS 1,64318.0,matched_fuel
13299,32.4081,-100.1286,wind,101.2,224,SWEETWATER 1,56649.0,matched_all
13301,32.290724,-100.865736,solar,101.0,1478,COLORADO CITY 1,3492.0,matched_location
13303,31.197285,-103.361771,battery,101.0,1479,PECOS 2,66007.0,matched_all
13305,31.45115,-103.361771,battery,101.0,1480,PYOTE 1,66008.0,matched_all
13307,32.7171,-101.9378,battery,100.8,1481,LAMESA 3,67721.0,matched_all
13308,32.371306,-98.377389,wind,100.5,702,MINGUS,60983.0,matched_all
13309,31.346717,-97.082774,solar,100.1,604,RIESEL 2,64259.0,matched_all
13311,31.356717,-97.082774,solar,100.1,1482,CHILTON 1,64259.0,matched_all
13312,32.747058,-100.954661,gas,42.0,1483,SNYDER 7,56233.0,matched_fuel
13312,32.747058,-100.954661,gas,42.0,1483,SNYDER 7,56233.0,matched_fuel
13312,32.747058,-100.954661,gas,16.0,1483,SNYDER 7,56233.0,matched_fuel
13314,29.216667,-99.716111,solar,100.0,1484,UVALDE 1,59205.0,matched_all
13316,33.04,-99.5525,solar,100.0,1485,HASKELL 4,59207.0,matched_all
13318,32.715611,-101.926522,solar,100.0,1486,LAMESA 4,60372.0,matched_all
13320,31.4308,-103.7289,solar,100.0,1487,TBD 2,62415.0,matched_all
13321,32.460054,-102.672809,solar,100.0,1254,IND W TWFV 3,62448.0,matched_all
13322,32.904444,-97.386111,battery,100.0,608,FORT WORTH 16,63737.0,matched_all
13323,26.169846,-98.329793,battery,100.0,265,MISSION 4,63757.0,matched_all
13324,26.166944,-98.325,battery,100.0,255,MCALLEN 3,64089.0,matched_all
13326,30.737745,-99.231778,battery,100.0,1488,MASON 1,64312.0,matched_all
13327,30.748955,-97.875708,battery,100.0,865,LIBERTY HILL,64317.0,matched_all
13329,29.16801,-95.445062,battery,100.0,1489,ANGLETON 3,64528.0,matched_all
13331,33.3256,-97.31433,battery,100.0,1490,KRUM 1,65693.0,matched_all
13332,30.41217,-97.57405,battery,100.0,738,PFLUGERVILLE,65695.0,matched_all
13334,29.170545,-95.741574,solar,100.0,1491,WEST COLUMBIA 2,65981.0,matched_all
13336,29.225956,-99.700281,battery,100.0,1492,UVALDE 2,59205.0,matched_location
13338,29.21997,-99.746383,battery,100.0,1493,UVALDE 3,59205.0,matched_location
13340,30.924381,-102.953583,battery,100.0,1494,FT. STOCKTON 2,66336.0,matched_all
13341,29.646811,-95.450539,battery,100.0,1139,HOUSTON 64,66338.0,matched_fuel
13343,31.54,-97.409,solar,100.0,1495,CRAWFORD 1,,no match
13344,29.271,-98.456,battery,100.0,875,SAN ANTONIO 16,58537.0,matched_location
13345,27.456115,-99.417339,battery,100.0,357,LAREDO 5,,no match
13346,29.56318,-95.80023,battery,100.0,1126,ROSENBERG,66690.0,matched_all
13347,29.50069,-95.08195,battery,100.0,957,LEAGUE CITY,64314.0,matched_fuel
13348,28.852327,-96.556418,battery,100.0,983,LOLITA,,no match
13350,34.225882,-99.477986,wind,99.4,1496,VERNON 4,61970.0,matched_all
13351,32.3472,-100.3703,wind,98.8,228,SWEETWATER 3,56212.0,matched_all
13352,26.125979,-97.377599,wind,95.3,297,PORT ISABEL,59712.0,matched_all
13353,27.488056,-99.005278,wind,92.3,913,OILTON,58021.0,matched_all
13354,29.002,-95.394,gas,75.0,1086,LAKE JACKSON,55311.0,matched_all
13355,28.64807,-96.54621,gas,43.0,1497,POINT COMFORT 3,10554.0,matched_all
13355,28.64807,-96.54621,gas,43.0,1497,POINT COMFORT 3,10554.0,matched_all
13356,28.7853,-97.0093,gas,43.0,1498,VICTORIA 5,61241.0,matched_all
13356,28.7853,-97.0093,gas,43.0,1498,VICTORIA 5,61241.0,matched_all
13357,28.698477,-96.946125,gas,43.0,1499,VICTORIA 6,61966.0,matched_all
13357,28.698477,-96.946125,gas,43.0,1499,VICTORIA 6,61966.0,matched_all
13358,29.88193,-95.11148,gas,43.0,1500,HOUSTON 92,62548.0,matched_all
13358,29.88193,-95.11148,gas,43.0,1500,HOUSTON 92,62548.0,matched_all
13360,32.92544,-101.219397,wind,84.0,1501,FLUVANNA 3,56457.0,matched_all
13362,30.931467,-102.201433,wind,82.5,1502,IRAAN 5,55747.0,matched_all
13363,33.500378,-96.146489,solar,82.5,78,LEONARD,62505.0,matched_all
13365,30.9614,-102.414067,wind,82.0,1503,GIRVIN 1,55795.0,matched_all
13367,32.236944,-100.4833,wind,80.5,1504,ROSCOE 7,56372.0,matched_all
13368,32.467194,-97.054333,solar,80.0,566,MIDLOTHIAN 2,63797.0,matched_all
13370,29.289809,-95.298609,solar,78.1,1505,LIVERPOOL 1,65521.0,matched_all
13372,30.9514,-102.414067,wind,78.0,1506,GIRVIN 2,55795.0,matched_all
13374,27.18,-98.916667,wind,78.0,1507,HEBBRONVILLE 1,59654.0,matched_all
13376,28.675088,-96.956014,gas,75.0,1508,VICTORIA 7,10790.0,matched_fuel
13377,33.6039,-101.8408,gas,18.0,1509,LUBOCK 1,7131.0,matched_all
13377,33.6039,-101.8408,gas,18.0,1509,LUBOCK 1,7131.0,matched_all
13377,33.6039,-101.8408,gas,38.0,1509,LUBOCK 1,3604.0,matched_fuel
13379,29.475278,-95.634167,gas,74.0,1510,THOMPSONS 1,58378.0,matched_all
13381,32.318524,-99.164198,battery,71.5,1511,CISCO 4,64545.0,matched_all
13383,31.78,-97.51,solar,71.4,1512,CLIFTON 3,67023.0,matched_all
13384,28.979167,-95.306944,gas,70.0,1111,FREEPORT 3,59145.0,matched_fuel
13386,29.806021,-100.804452,battery,70.0,1513,DEL RIO 2,60217.0,matched_location
13388,30.310524,-96.47887,solar,60.2,1514,BRENHAM 1,,no match
13389,30.495668,-103.450965,battery,60.0,1515,ALPINE 1,66006.0,matched_fuel
13390,33.5493,-97.1798,solar,59.0,1516,GAINSVILLE 2,62773.0,matched_all
13391,29.449827,-101.06011,hydro,29.0,1517,DEL RIO 3,6128.0,matched_all
13391,29.449827,-101.06011,hydro,29.0,1517,DEL RIO 3,6128.0,matched_all
13392,34.105,-101.0986,wind,57.0,1518,FLOYDADA 4,56673.0,matched_all
13393,31.060893,-94.1062,hydro,26.0,1519,JASPER 1,6413.0,matched_all
13393,31.060893,-94.1062,hydro,26.0,1519,JASPER 1,6413.0,matched_all
13394,28.430988,-97.889555,solar,50.7,1520,BEEVILLE 1,63223.0,matched_all
13395,34.060333,-101.187628,wind,50.4,1521,FLOYDADA 5,60210.0,matched_all
13396,26.492862,-98.448267,wind,50.4,1522,EDINBURG 5,62618.0,matched_all
13397,30.96,-103.35,solar,30.2,1523,FORT STOCKTON 11,58710.0,matched_all
13397,30.96,-103.35,solar,20.0,1523,FORT STOCKTON 11,58710.0,matched_fuel
13398,30.3419,-94.0656,biomass,32.0,1524,EVADALE 1,50101.0,matched_location
13398,30.3419,-94.0656,biomass,18.0,1524,EVADALE 1,50101.0,matched_location
13399,30.98784,-102.26831,solar,50.0,1525,FORT STOCKTON 12,60682.0,matched_all
13400,30.45512,-103.4747,solar,50.0,1526,ALPINE 2,60989.0,matched_all
13401,32.713326,-101.885218,solar,50.0,1527,LAMESA 5,61697.0,matched_all
13402,29.056,-95.686,battery,50.0,1528,SWEENY 2,65259.0,matched_all
13403,32.85583,-100.991681,battery,50.0,1529,SNYDER 8,65696.0,matched_all
13404,29.15923,-95.6626,battery,50.0,1530,WEST COLUMBIA 3,65701.0,matched_all
13405,35.9454,-101.9005,wind,49.5,1531,SUNRAY 1,57326.0,matched_all
13406,29.2558,-95.2103,gas,42.5,1532,ALVIN 2,10154.0,matched_all
13407,28.5707,-96.8333,other,23.8,1533,PORT LAVACA 2,50404.0,matched_fuel
13407,28.5707,-96.8333,other,15.0,1533,PORT LAVACA 2,50404.0,matched_all
13408,29.37612,-94.946477,other,38.0,1534,TEXAS CITY 5,50153.0,matched_all
13409,32.2075,-101.388333,wind,34.3,1535,BIG SPRING 8,54979.0,matched_all
13410,27.8322,-97.5281,gas,32.0,1536,CORPUS CHRISTI 19,50026.0,matched_fuel
13411,30.238492,-97.508812,solar,30.0,1537,MANOR 1,57699.0,matched_all
13412,34.299,-99.399,battery,30.0,1538,VERNON 5,60690.0,matched_all
13413,31.87,-100.828,solar,30.0,1539,STERLING CITY 4,60789.0,matched_all
13414,31.692358,-102.69743,solar,30.0,1540,ODESSA 7,62932.0,matched_all
13415,31.23924,-102.32169,battery,24.8,1541,MCCAMEY 6,64811.0,matched_all
13416,31.815992,-104.085297,solar,24.8,1542,ORLA 1,66880.0,matched_all
13417,33.585257,-101.886093,gas,20.0,1543,LUBBOCK 2,7131.0,matched_all
13418,29.304177,-98.400339,solar,13.5,1544,SAN ANTONIO 53,57197.0,matched_all
13419,35.964272,-101.540238,wind,10.0,1545,MORSE 1,57264.0,matched_all
13420,35.924858,-101.541363,wind,10.0,1546,MORSE 2,57264.0,matched_all
13421,33.166173,-96.172617,solar,10.0,1547,GREENVILLE 3,61871.0,matched_all
13422,29.205355,-96.023384,solar,10.0,1548,WHARTON 4,61875.0,matched_all
13423,27.421553,-98.834962,solar,10.0,1549,BRUNI 4,63027.0,matched_all
13424,32.494346,-101.276601,solar,10.0,1550,COAHOMA 1,66572.0,matched_all
13425,26.230501,-97.912557,battery,10.0,1551,MERCEDES 1,66926.0,matched_all
13426,28.987572,-95.969842,battery,10.0,1552,BAY CITY 3,66930.0,matched_all
13427,26.408729,-98.937425,battery,10.0,1553,RIO GRANDE CITY 5,66934.0,matched_all
13428,26.390951,-98.820386,battery,10.0,1554,RIO GRANDE CITY 6,66935.0,matched_all
