score_start,score_end,window_start,n_kept,n_constraints,n_groups,oos_pooled_r2,is_pooled_r2,rank_spearman,sign_agree,topdecile_hit,coverage,sf_stability,sf_stability_proj,group_churn,window_days,refit_days,ridge_lambda,std_floor,min_binding_hours,rho_min
2026-01-15 00:00:00+00:00,2026-01-22 00:00:00+00:00,2025-05-20 00:00:00+00:00,1530,3410,,0.4267212995843688,0.9710573729186243,0.8164242286139805,0.9195619050492555,0.7906194885361553,0.7695201548572407,0.4246579820043197,,,240,7,1.0,100.0,10,ungrouped
2026-01-22 00:00:00+00:00,2026-01-29 00:00:00+00:00,2025-05-27 00:00:00+00:00,1554,3421,,0.7827562966016921,0.9935309073901687,0.8670106234367423,0.8680570718668825,0.7557319223985891,0.9178528999635157,0.4202174381813852,,,240,7,1.0,100.0,10,ungrouped
2026-01-29 00:00:00+00:00,2026-02-05 00:00:00+00:00,2025-06-03 00:00:00+00:00,1565,3422,,0.8912051048819751,0.9934942031388805,0.8588421566933433,0.9244693459756492,0.7213403880070547,0.9078373226906189,0.43814886856074303,,,240,7,1.0,100.0,10,ungrouped
2026-02-05 00:00:00+00:00,2026-02-12 00:00:00+00:00,2025-06-10 00:00:00+00:00,1588,3448,,0.8220030219435457,0.9934975475105018,0.8408793551681284,0.9276470588235294,0.8206018518518519,0.9644988965823452,0.43888483669291534,,,240,7,1.0,100.0,10,ungrouped
2026-02-12 00:00:00+00:00,2026-02-19 00:00:00+00:00,2025-06-17 00:00:00+00:00,1591,3466,,0.8456839672300087,0.9935031056980556,0.8660212678482393,0.9281107673052185,0.7334104938271605,0.9615257768288616,0.44414382575556927,,,240,7,1.0,100.0,10,ungrouped
2026-02-19 00:00:00+00:00,2026-02-26 00:00:00+00:00,2025-06-24 00:00:00+00:00,1595,3500,,0.850747018363112,0.9934097579028294,0.8648842079101435,0.9484280739614498,0.7345325065126289,0.9304454521745326,0.45691021710901125,,,240,7,1.0,100.0,10,ungrouped
2026-02-26 00:00:00+00:00,2026-03-05 00:00:00+00:00,2025-07-01 00:00:00+00:00,1613,3572,,0.8699614278051727,0.9934446036060496,0.850245936373103,0.9664085505507689,0.782383136740935,0.932170690807286,0.48029332785805023,,,240,7,1.0,100.0,10,ungrouped
2026-03-05 00:00:00+00:00,2026-03-12 00:00:00+00:00,2025-07-08 00:00:00+00:00,1628,3618,,0.8152827958592741,0.9933863103074544,0.883033002442139,0.9436115924518703,0.6966106014271153,0.9729446507202208,0.48926743630703107,,,240,7,1.0,100.0,10,ungrouped
2026-03-12 00:00:00+00:00,2026-03-19 00:00:00+00:00,2025-07-15 00:00:00+00:00,1646,3672,,0.8059093836690776,0.993390407692419,0.8368390958706877,0.9325541740674955,0.757262996941896,0.8200967310125411,0.5040207682141616,,,240,7,1.0,100.0,10,ungrouped
2026-03-19 00:00:00+00:00,2026-03-26 00:00:00+00:00,2025-07-22 00:00:00+00:00,1662,3711,,0.7260206361514343,0.9934120535142228,0.874595876298962,0.9333984579422949,0.7577544779379642,0.942031277004228,0.5270157777246748,,,240,7,1.0,100.0,10,ungrouped
2026-03-26 00:00:00+00:00,2026-04-02 00:00:00+00:00,2025-07-29 00:00:00+00:00,1678,3789,,0.9253108537628953,0.9933272208829408,0.9455369133667368,0.9807997244377401,0.7498361730013107,0.9435248925510491,0.5392268936027431,,,240,7,1.0,100.0,10,ungrouped
2026-04-02 00:00:00+00:00,2026-04-09 00:00:00+00:00,2025-08-05 00:00:00+00:00,1696,3820,,0.9062938841801952,0.9933351976602589,0.8753149554266674,0.9603525453888286,0.7379314110965487,0.9450728939778749,0.5617655802026464,,,240,7,1.0,100.0,10,ungrouped
2026-04-09 00:00:00+00:00,2026-04-16 00:00:00+00:00,2025-08-12 00:00:00+00:00,1709,3875,,0.3404086417275789,0.9932070012491976,0.5887685592093754,0.7877545936584383,0.3474770642201835,0.48083040942526417,0.5784785011588034,,,240,7,1.0,100.0,10,ungrouped
2026-04-16 00:00:00+00:00,2026-04-23 00:00:00+00:00,2025-08-19 00:00:00+00:00,1731,3913,,0.7970772315511387,0.9931244371376086,0.854784800489091,0.9625829606240968,0.7602664919178681,0.92590553918731,0.5849356809839776,,,240,7,1.0,100.0,10,ungrouped
2026-04-23 00:00:00+00:00,2026-04-30 00:00:00+00:00,2025-08-26 00:00:00+00:00,1750,3915,,0.7321777838339731,0.9931736406080063,0.8913426682114095,0.9332455258771902,0.7343818261249454,0.7630893343767339,0.6075112053259705,,,240,7,1.0,100.0,10,ungrouped
2026-04-30 00:00:00+00:00,2026-05-07 00:00:00+00:00,2025-09-02 00:00:00+00:00,1773,3971,,0.5936766691406836,0.9931114837479772,0.8111989073197788,0.8445330250727469,0.7505714087136106,0.8993985607200988,0.6077333453902113,,,240,7,1.0,100.0,10,ungrouped
2026-05-07 00:00:00+00:00,2026-05-14 00:00:00+00:00,2025-09-09 00:00:00+00:00,1781,3977,,0.4687537730209851,0.9930803888302223,0.8872642413402423,0.9610863980478785,0.7360930735930736,0.8413586729692848,0.607077825061339,,,240,7,1.0,100.0,10,ungrouped
2026-05-14 00:00:00+00:00,2026-05-21 00:00:00+00:00,2025-09-16 00:00:00+00:00,1788,3974,,0.5941211752640962,0.9930600289605324,0.8514952226931598,0.8929180600883732,0.6953463203463203,0.9072952598866489,0.587337285433319,,,240,7,1.0,100.0,10,ungrouped
2026-05-21 00:00:00+00:00,2026-05-28 00:00:00+00:00,2025-09-23 00:00:00+00:00,1784,3976,,0.9340427944112351,0.9930547773441761,0.7243563595475716,0.9754783504337836,0.8048701298701297,0.939710201723658,0.5584074910015095,,,240,7,1.0,100.0,10,ungrouped
2026-05-28 00:00:00+00:00,2026-06-04 00:00:00+00:00,2025-09-30 00:00:00+00:00,1766,3945,,0.8380738589984681,0.9930854995752909,0.8479110279312942,0.9255618758222008,0.7978896103896103,0.9655304927121151,0.5928197988873863,,,240,7,1.0,100.0,10,ungrouped
2026-06-04 00:00:00+00:00,2026-06-11 00:00:00+00:00,2025-10-07 00:00:00+00:00,1753,3923,,0.9270171084672508,0.9930572158500414,0.8418480482030043,0.9634061478881762,0.8173681798681798,0.9417988733178032,0.5983865364734143,,,240,7,1.0,100.0,10,ungrouped
2026-06-11 00:00:00+00:00,2026-06-18 00:00:00+00:00,2025-10-14 00:00:00+00:00,1731,3872,,0.9526131078200855,0.9930688034473804,0.8585321558241596,0.9707614884735369,0.8563384813384813,0.9545300125395675,0.5874335524064483,,,240,7,1.0,100.0,10,ungrouped
2026-06-18 00:00:00+00:00,2026-06-25 00:00:00+00:00,2025-10-21 00:00:00+00:00,1707,3801,,0.9101943664343096,0.993028623208365,0.887599181432198,0.965838151241126,0.8831510081510081,0.9589878555038406,0.5895664995473356,,,240,7,1.0,100.0,10,ungrouped
2026-06-25 00:00:00+00:00,2026-07-01 00:00:00+00:00,2025-10-28 00:00:00+00:00,1691,3741,,0.8876398099395857,0.9930425685065613,0.8773135825690914,0.9377944969071765,0.78003003003003,0.9639855004929888,0.6049076207405752,,,240,7,1.0,100.0,10,ungrouped
2025-08-14 00:00:00+00:00,2025-08-21 00:00:00+00:00,2024-12-17 00:00:00+00:00,1029,3446,,0.9628756438567637,0.9769786142010605,0.9124232318374458,0.962734393543793,0.8797504578754579,0.96817933497588,,,,240,7,1.0,100.0,25,ungrouped
2025-08-21 00:00:00+00:00,2025-08-28 00:00:00+00:00,2024-12-24 00:00:00+00:00,1028,3428,,0.95703172731476,0.9793404577837066,0.7858425248537464,0.8702847286453516,0.8380265567765567,0.961137792816924,,,,240,7,1.0,100.0,25,ungrouped
